"Date","Price","Open","High","Low","Vol.","Change %"
"09-10-2020","50,157.00","50,157.00","50,157.00","50,157.00","","-0.33%"
"08-10-2020","50,322.00","50,322.00","50,322.00","50,322.00","","-2.60%"
"07-10-2020","51,663.00","51,663.00","51,663.00","51,663.00","","0.00%"
"06-10-2020","51,663.00","51,663.00","51,663.00","51,663.00","0.00K","1.84%"
"05-10-2020","50,732.00","50,254.00","50,805.00","50,170.00","0.11K","0.10%"
"01-10-2020","50,683.00","50,491.00","50,750.00","50,263.00","0.20K","0.40%"
"30-09-2020","50,480.00","50,565.00","50,705.00","50,334.00","0.10K","-0.46%"
"29-09-2020","50,715.00","50,304.00","50,800.00","50,254.00","0.32K","1.07%"
"28-09-2020","50,179.00","49,725.00","50,297.00","49,451.00","0.19K","0.91%"
"25-09-2020","49,725.00","49,959.00","50,055.00","49,592.00","0.10K","-0.04%"
"24-09-2020","49,744.00","49,600.00","50,050.00","49,502.00","0.06K","-1.18%"
"23-09-2020","50,338.00","50,338.00","50,338.00","50,338.00","0.00K","-0.63%"
"22-09-2020","50,656.00","50,656.00","50,656.00","50,656.00","0.00K","-2.61%"
"21-09-2020","52,012.00","52,012.00","52,012.00","52,012.00","","0.40%"
"18-09-2020","51,807.00","51,807.00","51,807.00","51,807.00","","-0.68%"
"17-09-2020","52,160.00","52,160.00","52,160.00","52,160.00","","0.17%"
"16-09-2020","52,072.00","52,072.00","52,072.00","52,072.00","","0.06%"
"15-09-2020","52,039.00","52,039.00","52,039.00","52,039.00","","0.63%"
"14-09-2020","51,711.00","51,711.00","51,711.00","51,711.00","","0.00%"
"11-09-2020","51,711.00","51,735.00","51,735.00","51,706.00","0.01K","-0.24%"
"10-09-2020","51,834.00","51,834.00","51,834.00","51,834.00","","-0.02%"
"09-09-2020","51,845.00","51,845.00","51,845.00","51,845.00","","1.61%"
"08-09-2020","51,022.00","51,022.00","51,022.00","51,022.00","","0.00%"
"07-09-2020","51,022.00","51,022.00","51,022.00","51,022.00","","0.00%"
"04-09-2020","51,022.00","51,030.00","51,030.00","50,980.00","0.01K","-0.42%"
"03-09-2020","51,235.00","51,235.00","51,235.00","51,235.00","","0.00%"
"02-09-2020","51,235.00","51,220.00","51,255.00","51,220.00","0.00K","-2.12%"
"01-09-2020","52,346.00","52,275.00","52,416.00","52,275.00","0.00K","0.47%"
"31-08-2020","52,101.00","52,101.00","52,101.00","52,101.00","","0.74%"
"28-08-2020","51,720.00","51,720.00","51,720.00","51,720.00","","0.00%"
"27-08-2020","51,720.00","51,720.00","51,720.00","51,720.00","0.01K","0.56%"
"26-08-2020","51,434.00","52,305.00","52,305.00","51,106.00","0.01K","-1.09%"
"25-08-2020","52,000.00","52,000.00","52,000.00","52,000.00","","0.00%"
"24-08-2020","52,000.00","52,000.00","52,000.00","52,000.00","0.00K","-1.22%"
"21-08-2020","52,640.00","52,640.00","52,640.00","52,640.00","","-0.67%"
"20-08-2020","52,993.00","52,993.00","52,993.00","52,993.00","","-1.82%"
"19-08-2020","53,976.00","53,976.00","53,976.00","53,976.00","","0.74%"
"18-08-2020","53,582.00","53,582.00","53,582.00","53,582.00","","2.19%"
"17-08-2020","52,436.00","52,436.00","52,436.00","52,436.00","","-1.67%"
"14-08-2020","53,329.00","53,329.00","53,329.00","53,329.00","","1.30%"
"13-08-2020","52,643.00","52,643.00","52,643.00","52,643.00","","0.00%"
"12-08-2020","52,643.00","52,768.00","52,768.00","52,413.00","0.00K","-3.23%"
"11-08-2020","54,400.00","54,400.00","54,400.00","54,400.00","0.00K","-4.73%"
"10-08-2020","57,100.00","57,100.00","57,100.00","57,100.00","","0.00%"
"07-08-2020","57,100.00","57,100.00","57,100.00","57,100.00","0.00K","3.17%"
"06-08-2020","55,346.00","55,346.00","55,346.00","55,346.00","","0.23%"
"05-08-2020","55,219.00","54,924.00","55,650.00","54,838.00","0.15K","0.89%"
"04-08-2020","54,731.00","54,017.00","54,751.00","53,776.00","0.12K","1.45%"
"03-08-2020","53,947.00","53,676.00","54,046.00","53,676.00","0.20K","0.75%"
"31-07-2020","53,544.00","53,300.00","53,879.00","53,256.00","0.27K","1.16%"
"30-07-2020","52,928.00","53,195.00","53,260.00","52,650.00","0.46K","-0.46%"
"29-07-2020","53,173.00","52,900.00","53,225.00","52,605.00","0.25K","0.67%"
"28-07-2020","52,819.00","52,511.00","52,909.00","51,705.00","0.11K","0.81%"
"27-07-2020","52,395.00","52,260.00","52,585.00","52,170.00","0.19K","1.79%"
"24-07-2020","51,474.00","51,264.00","51,622.00","51,221.00","0.17K","0.45%"
"23-07-2020","51,245.00","50,463.00","51,310.00","50,451.00","0.11K","1.99%"
"22-07-2020","50,247.00","50,226.00","50,456.00","50,000.00","0.07K","0.86%"
"21-07-2020","49,817.00","49,355.00","49,825.00","49,295.00","0.16K","1.07%"
"20-07-2020","49,288.00","49,121.00","49,400.00","49,094.00","0.04K","0.26%"
"17-07-2020","49,162.00","49,102.00","49,240.00","49,065.00","0.06K","-0.05%"
"16-07-2020","49,189.00","49,400.00","49,410.00","49,061.00","0.04K","-0.47%"
"15-07-2020","49,420.00","49,421.00","49,486.00","49,250.00","0.03K","0.12%"
"14-07-2020","49,362.00","49,125.00","49,540.00","49,125.00","0.06K","-0.11%"
"13-07-2020","49,418.00","49,245.00","49,440.00","49,143.00","0.05K","0.75%"
"10-07-2020","49,051.00","49,191.00","49,450.00","49,045.00","0.06K","-0.95%"
"09-07-2020","49,523.00","49,478.00","49,587.00","49,389.00","0.05K","0.01%"
"08-07-2020","49,520.00","48,971.00","49,641.00","48,971.00","0.04K","1.87%"
"07-07-2020","48,612.00","48,613.00","49,037.00","48,384.00","0.01K","0.34%"
"06-07-2020","48,449.00","48,449.00","48,449.00","48,449.00","0.00K","0.10%"
"03-07-2020","48,403.00","48,403.00","48,403.00","48,403.00","","0.00%"
"02-07-2020","48,403.00","48,403.00","48,403.00","48,403.00","0.00K","-0.90%"
"01-07-2020","48,845.00","49,025.00","49,025.00","48,706.00","0.00K","0.36%"
"30-06-2020","48,668.00","48,581.00","48,980.00","48,570.00","0.04K","-0.01%"
"29-06-2020","48,675.00","48,683.00","48,683.00","48,651.00","0.01K","0.84%"
"26-06-2020","48,268.00","48,268.00","48,268.00","48,268.00","","-0.79%"
"25-06-2020","48,654.00","48,654.00","48,654.00","48,654.00","","0.00%"
"24-06-2020","48,654.00","48,890.00","48,890.00","48,417.00","0.00K","0.36%"
"23-06-2020","48,480.00","48,480.00","48,480.00","48,480.00","0.00K","0.57%"
"22-06-2020","48,206.00","48,206.00","48,206.00","48,206.00","","1.22%"
"19-06-2020","47,624.00","47,624.00","47,624.00","47,624.00","","-0.07%"
"18-06-2020","47,655.00","47,655.00","47,655.00","47,655.00","","-0.68%"
"17-06-2020","47,983.00","47,983.00","47,983.00","47,983.00","","1.55%"
"16-06-2020","47,252.00","47,252.00","47,252.00","47,252.00","","-0.87%"
"15-06-2020","47,669.00","47,669.00","47,669.00","47,669.00","","-0.22%"
"12-06-2020","47,775.00","47,775.00","47,775.00","47,775.00","","1.67%"
"11-06-2020","46,992.00","46,992.00","46,992.00","46,992.00","","0.16%"
"10-06-2020","46,919.00","46,919.00","46,919.00","46,919.00","","1.00%"
"09-06-2020","46,456.00","46,456.00","46,456.00","46,456.00","","0.94%"
"08-06-2020","46,025.00","46,025.00","46,025.00","46,025.00","","0.35%"
"05-06-2020","45,863.00","46,474.00","46,700.00","45,596.00","0.62K","-2.03%"
"04-06-2020","46,814.00","46,252.00","46,868.00","46,090.00","0.27K","1.47%"
"03-06-2020","46,134.00","46,604.00","46,850.00","45,835.00","0.36K","-1.17%"
"02-06-2020","46,681.00","47,300.00","47,310.00","46,600.00","0.35K","-1.24%"
"01-06-2020","47,267.00","47,150.00","47,424.00","46,965.00","0.45K","0.06%"
"29-05-2020","47,238.00","46,726.00","47,256.00","46,636.00","0.24K","1.08%"
"28-05-2020","46,731.00","46,705.00","47,050.00","46,545.00","0.62K","-0.09%"
"27-05-2020","46,775.00","46,375.00","46,827.00","46,045.00","1.05K","0.39%"
"26-05-2020","46,591.00","47,315.00","47,315.00","46,430.00","0.91K","-1.05%"
"25-05-2020","47,086.00","46,981.00","47,163.00","46,881.00","0.32K","-0.25%"
"22-05-2020","47,205.00","46,800.00","47,300.00","46,790.00","0.76K","1.36%"
"21-05-2020","46,572.00","47,103.00","47,285.00","46,517.00","1.02K","-1.76%"
"20-05-2020","47,404.00","47,587.00","47,615.00","47,160.00","0.78K","0.41%"
"19-05-2020","47,209.00","46,993.00","47,342.00","45,961.00","0.26K","-1.15%"
"18-05-2020","47,757.00","47,757.00","47,757.00","47,757.00","","1.83%"
"15-05-2020","46,901.00","46,901.00","46,901.00","46,901.00","","0.00%"
"14-05-2020","46,901.00","46,901.00","46,901.00","46,901.00","0.00K","1.70%"
"13-05-2020","46,115.00","46,115.00","46,115.00","46,115.00","","-0.25%"
"12-05-2020","46,231.00","46,231.00","46,231.00","46,231.00","","-0.15%"
"11-05-2020","46,302.00","46,302.00","46,302.00","46,302.00","","-0.63%"
"08-05-2020","46,597.00","46,597.00","46,597.00","46,597.00","","1.70%"
"07-05-2020","45,819.00","45,819.00","45,819.00","45,819.00","","-0.87%"
"06-05-2020","46,221.00","46,221.00","46,221.00","46,221.00","","-0.02%"
"05-05-2020","46,229.00","46,229.00","46,229.00","46,229.00","","0.79%"
"04-05-2020","45,865.00","45,865.00","45,865.00","45,865.00","","1.47%"
"01-05-2020","45,202.00","45,202.00","45,202.00","45,202.00","","-1.24%"
"30-04-2020","45,768.00","45,768.00","45,768.00","45,768.00","","-1.38%"
"29-04-2020","46,408.00","46,408.00","46,408.00","46,408.00","","-0.23%"
"28-04-2020","46,515.00","46,515.00","46,515.00","46,515.00","","-0.75%"
"27-04-2020","46,867.00","46,867.00","46,867.00","46,867.00","","0.41%"
"24-04-2020","46,675.00","46,675.00","46,675.00","46,675.00","","0.52%"
"23-04-2020","46,433.00","46,433.00","46,433.00","46,433.00","","1.66%"
"22-04-2020","45,673.00","45,673.00","45,673.00","45,673.00","","-0.83%"
"21-04-2020","46,054.00","46,054.00","46,054.00","46,054.00","","-0.08%"
"20-04-2020","46,093.00","46,093.00","46,093.00","46,093.00","","-3.25%"
"17-04-2020","47,640.00","47,640.00","47,640.00","47,640.00","","1.29%"
"16-04-2020","47,032.00","47,032.00","47,032.00","47,032.00","","0.88%"
"15-04-2020","46,622.00","46,622.00","46,622.00","46,622.00","","2.07%"
"13-04-2020","45,678.00","45,678.00","45,678.00","45,678.00","","0.80%"
"09-04-2020","45,315.00","45,315.00","45,315.00","45,315.00","","-0.14%"
"08-04-2020","45,379.00","45,379.00","45,379.00","45,379.00","","3.02%"
"07-04-2020","44,050.00","44,050.00","44,050.00","44,050.00","","0.37%"
"03-04-2020","43,886.00","43,725.00","43,987.00","43,660.00","0.34K","1.20%"
"01-04-2020","43,365.00","42,869.00","43,440.00","42,813.00","0.28K","0.91%"
"31-03-2020","42,975.00","43,200.00","43,483.00","42,897.00","0.09K","-0.84%"
"30-03-2020","43,341.00","43,257.00","43,434.00","42,978.00","0.18K","-0.52%"
"27-03-2020","43,568.00","43,517.00","43,690.00","43,017.00","0.31K","0.68%"
"26-03-2020","43,275.00","42,546.00","43,674.00","42,112.00","0.51K","0.66%"
"25-03-2020","42,993.00","41,880.00","43,270.00","41,860.00","0.62K","1.81%"
"24-03-2020","42,227.00","41,210.00","43,083.00","41,100.00","0.13K","2.82%"
"23-03-2020","41,068.00","41,201.00","41,201.00","41,044.00","0.02K","1.14%"
"20-03-2020","40,604.00","40,340.00","40,653.00","40,310.00","0.05K","1.31%"
"19-03-2020","40,079.00","39,576.00","40,275.00","39,576.00","0.05K","0.05%"
"18-03-2020","40,058.00","40,046.00","40,220.00","39,827.00","0.04K","1.66%"
"17-03-2020","39,403.00","40,093.00","40,093.00","39,200.00","0.08K","-0.65%"
"16-03-2020","39,661.00","41,685.00","41,685.00","39,345.00","0.09K","-3.32%"
"13-03-2020","41,021.00","42,802.00","42,802.00","41,000.00","0.13K","-7.03%"
"12-03-2020","44,125.00","44,124.00","44,125.00","44,124.00","0.00K","-0.59%"
"11-03-2020","44,385.00","44,389.00","44,610.00","44,350.00","0.09K","-2.07%"
"10-03-2020","45,321.00","45,321.00","45,321.00","45,321.00","","0.73%"
"09-03-2020","44,994.00","44,994.00","44,994.00","44,994.00","","-0.01%"
"06-03-2020","44,999.00","44,999.00","44,999.00","44,999.00","","3.18%"
"05-03-2020","43,613.00","43,613.00","43,613.00","43,613.00","","0.00%"
"04-03-2020","43,613.00","43,613.00","43,613.00","43,613.00","0.00K","1.54%"
"03-03-2020","42,953.00","42,598.00","43,304.00","42,598.00","0.00K","2.85%"
"02-03-2020","41,763.00","41,763.00","41,763.00","41,763.00","","-2.43%"
"28-02-2020","42,804.00","42,804.00","42,804.00","42,804.00","","-0.24%"
"27-02-2020","42,909.00","42,909.00","42,909.00","42,909.00","","-0.80%"
"26-02-2020","43,254.00","43,254.00","43,254.00","43,254.00","","0.00%"
"25-02-2020","43,254.00","43,254.00","43,254.00","43,254.00","0.00K","-0.02%"
"24-02-2020","43,264.00","43,264.00","43,264.00","43,264.00","0.00K","0.64%"
"21-02-2020","42,989.00","42,989.00","42,989.00","42,989.00","0.00K","2.45%"
"20-02-2020","41,963.00","41,963.00","41,963.00","41,963.00","","0.51%"
"19-02-2020","41,748.00","41,748.00","41,748.00","41,748.00","","1.59%"
"18-02-2020","41,094.00","41,094.00","41,094.00","41,094.00","","-0.53%"
"17-02-2020","41,311.00","41,311.00","41,311.00","41,311.00","","0.76%"
"14-02-2020","40,998.00","40,998.00","40,998.00","40,998.00","","0.38%"
"13-02-2020","40,842.00","40,842.00","40,842.00","40,842.00","","0.25%"
"12-02-2020","40,740.00","40,740.00","40,740.00","40,740.00","","-0.66%"
"11-02-2020","41,009.00","41,009.00","41,009.00","41,009.00","","0.19%"
"10-02-2020","40,931.00","40,931.00","40,931.00","40,931.00","","0.52%"
"07-02-2020","40,719.00","40,719.00","40,719.00","40,719.00","","0.61%"
"06-02-2020","40,471.00","40,471.00","40,471.00","40,471.00","","0.33%"
"05-02-2020","40,338.00","40,288.00","40,461.00","40,071.00","0.81K","0.43%"
"04-02-2020","40,166.00","40,866.00","40,866.00","40,130.00","0.74K","-1.89%"
"03-02-2020","40,938.00","41,296.00","41,302.00","40,748.00","0.96K","-1.02%"
"01-02-2020","41,360.00","41,269.00","41,379.00","40,879.00","0.19K","0.39%"
"31-01-2020","41,200.00","40,795.00","41,308.00","40,728.00","1.20K","0.08%"
"30-01-2020","41,168.00","40,800.00","41,188.00","40,800.00","1.27K","1.33%"
"29-01-2020","40,629.00","40,286.00","40,645.00","40,247.00","1.39K","0.56%"
"28-01-2020","40,403.00","40,740.00","40,785.00","40,338.00","0.64K","-0.91%"
"27-01-2020","40,773.00","40,790.00","40,970.00","40,750.00","0.72K","0.48%"
"24-01-2020","40,578.00","40,275.00","40,621.00","40,183.00","0.28K","0.42%"
"23-01-2020","40,410.00","40,120.00","40,511.00","40,065.00","0.14K","0.81%"
"22-01-2020","40,086.00","40,011.00","40,168.00","39,960.00","0.09K","0.02%"
"21-01-2020","40,079.00","40,386.00","40,393.00","39,946.00","0.15K","-0.37%"
"20-01-2020","40,226.00","40,198.00","40,240.00","40,181.00","0.04K","0.31%"
"17-01-2020","40,100.00","40,032.00","40,179.00","39,991.00","0.15K","0.35%"
"16-01-2020","39,961.00","39,902.00","40,030.00","39,891.00","0.05K","0.18%"
"15-01-2020","39,890.00","39,905.00","39,917.00","39,770.00","0.07K","0.53%"
"14-01-2020","39,679.00","39,635.00","39,690.00","39,628.00","0.06K","-0.62%"
"13-01-2020","39,925.00","40,001.00","40,023.00","39,902.00","0.13K","-0.58%"
"10-01-2020","40,156.00","40,042.00","40,192.00","39,900.00","0.11K","0.32%"
"09-01-2020","40,026.00","40,024.00","40,030.00","40,024.00","0.02K","-2.30%"
"08-01-2020","40,967.00","41,142.00","41,142.00","40,700.00","0.01K","0.16%"
"07-01-2020","40,903.00","40,903.00","40,903.00","40,903.00","","1.01%"
"06-01-2020","40,495.00","40,495.00","40,495.00","40,495.00","","2.27%"
"03-01-2020","39,596.00","39,596.00","39,596.00","39,596.00","","0.68%"
"02-01-2020","39,327.00","39,327.00","39,327.00","39,327.00","","0.00%"
"01-01-2020","39,327.00","39,327.00","39,327.00","39,327.00","","0.24%"
"31-12-2019","39,231.00","39,231.00","39,231.00","39,231.00","","-0.11%"
"30-12-2019","39,274.00","39,274.00","39,274.00","39,274.00","","0.42%"
"27-12-2019","39,109.00","39,109.00","39,109.00","39,109.00","","0.95%"
"26-12-2019","38,741.00","38,741.00","38,741.00","38,741.00","","1.01%"
"24-12-2019","38,352.00","38,352.00","38,352.00","38,352.00","","0.52%"
"23-12-2019","38,155.00","38,155.00","38,155.00","38,155.00","","-0.16%"
"20-12-2019","38,217.00","38,217.00","38,217.00","38,217.00","","0.48%"
"19-12-2019","38,033.00","38,033.00","38,033.00","38,033.00","","-0.09%"
"18-12-2019","38,069.00","38,069.00","38,069.00","38,069.00","","0.08%"
"17-12-2019","38,039.00","38,039.00","38,039.00","38,039.00","","0.52%"
"16-12-2019","37,841.00","37,841.00","37,841.00","37,841.00","","0.40%"
"13-12-2019","37,690.00","37,690.00","37,690.00","37,690.00","","-0.49%"
"12-12-2019","37,876.00","37,876.00","37,876.00","37,876.00","","0.33%"
"11-12-2019","37,752.00","37,752.00","37,752.00","37,752.00","","0.06%"
"10-12-2019","37,729.00","37,729.00","37,729.00","37,729.00","","-0.01%"
"09-12-2019","37,734.00","37,734.00","37,734.00","37,734.00","","-1.10%"
"06-12-2019","38,155.00","38,155.00","38,155.00","38,155.00","","0.09%"
"05-12-2019","38,119.00","38,182.00","38,260.00","38,017.00","0.13K","-0.02%"
"04-12-2019","38,128.00","38,386.00","38,498.00","38,083.00","0.23K","-0.67%"
"03-12-2019","38,384.00","37,902.00","38,434.00","37,855.00","0.22K","1.11%"
"02-12-2019","37,964.00","37,873.00","37,990.00","37,829.00","0.27K","-0.17%"
"29-11-2019","38,029.00","37,840.00","38,099.00","37,785.00","1.06K","0.78%"
"28-11-2019","37,733.00","37,797.00","37,867.00","37,690.00","0.75K","0.02%"
"27-11-2019","37,724.00","37,724.00","37,724.00","37,724.00","0.00K","-0.35%"
"26-11-2019","37,856.00","37,856.00","37,856.00","37,856.00","","-0.62%"
"25-11-2019","38,092.00","38,092.00","38,092.00","38,092.00","","-0.13%"
"22-11-2019","38,142.00","38,142.00","38,142.00","38,142.00","","-0.37%"
"21-11-2019","38,284.00","38,284.00","38,284.00","38,284.00","","0.08%"
"20-11-2019","38,255.00","38,255.00","38,255.00","38,255.00","","-0.01%"
"19-11-2019","38,259.00","38,259.00","38,259.00","38,259.00","","0.75%"
"18-11-2019","37,976.00","37,976.00","37,976.00","37,976.00","","-0.86%"
"15-11-2019","38,306.00","38,306.00","38,306.00","38,306.00","","0.43%"
"14-11-2019","38,141.00","38,141.00","38,141.00","38,141.00","","1.10%"
"13-11-2019","37,725.00","37,725.00","37,725.00","37,725.00","","0.12%"
"12-11-2019","37,681.00","37,681.00","37,681.00","37,681.00","","-0.08%"
"11-11-2019","37,712.00","37,712.00","37,712.00","37,712.00","","0.14%"
"08-11-2019","37,658.00","37,658.00","37,658.00","37,658.00","","-1.96%"
"07-11-2019","38,409.00","38,409.00","38,409.00","38,409.00","","0.69%"
"06-11-2019","38,144.00","38,144.00","38,144.00","38,144.00","","-1.60%"
"05-11-2019","38,766.00","38,766.00","38,766.00","38,766.00","","0.29%"
"04-11-2019","38,654.00","38,654.00","38,654.00","38,654.00","","-0.72%"
"01-11-2019","38,934.00","38,934.00","38,934.00","38,934.00","","1.21%"
"31-10-2019","38,469.00","38,469.00","38,469.00","38,469.00","","0.34%"
"30-10-2019","38,339.00","38,339.00","38,339.00","38,339.00","","-0.01%"
"29-10-2019","38,342.00","38,342.00","38,342.00","38,342.00","","-0.82%"
"28-10-2019","38,659.00","38,659.00","38,659.00","38,659.00","","0.00%"
"27-10-2019","38,659.00","38,659.00","38,659.00","38,659.00","","-0.35%"
"25-10-2019","38,795.00","38,795.00","38,795.00","38,795.00","","0.83%"
"24-10-2019","38,475.00","38,475.00","38,475.00","38,475.00","","0.22%"
"23-10-2019","38,391.00","38,391.00","38,391.00","38,391.00","","-0.01%"
"22-10-2019","38,395.00","38,395.00","38,395.00","38,395.00","","-0.63%"
"21-10-2019","38,640.00","38,640.00","38,640.00","38,640.00","","-0.30%"
"18-10-2019","38,757.00","38,757.00","38,757.00","38,757.00","","-0.06%"
"17-10-2019","38,782.00","38,782.00","38,782.00","38,782.00","","0.41%"
"16-10-2019","38,622.00","38,622.00","38,622.00","38,622.00","","-0.36%"
"15-10-2019","38,762.00","38,762.00","38,762.00","38,762.00","","0.92%"
"14-10-2019","38,410.00","38,410.00","38,410.00","38,410.00","","-0.82%"
"11-10-2019","38,726.00","38,726.00","38,726.00","38,726.00","","-0.93%"
"10-10-2019","39,089.00","39,089.00","39,089.00","39,089.00","","0.21%"
"09-10-2019","39,008.00","39,008.00","39,008.00","39,008.00","","0.89%"
"08-10-2019","38,664.00","38,664.00","38,664.00","38,664.00","","-0.72%"
"07-10-2019","38,946.00","38,946.00","38,946.00","38,946.00","","0.77%"
"04-10-2019","38,650.00","38,650.00","38,889.00","38,455.00","1.00K","-0.19%"
"03-10-2019","38,724.00","38,606.00","38,950.00","38,499.00","0.59K","1.37%"
"01-10-2019","38,200.00","37,749.00","38,310.00","37,495.00","0.67K","1.42%"
